gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,55-CD4_S41_L002,56-CD4_S43_L002
ENSMUSG00000025437,Usp33,170822,ubiquitin specific peptidase 33,1550.8998851256588,-0.1593215679369371,0.18080789454261423,-0.8811648868539141,0.3782285812713622,0.6752606044001651,1443,1795,1466,1536
ENSMUSG00000038910,Plcl2,224860,phospholipase C-like 2,4387.348218500589,-0.10094755280741331,0.11455577271932198,-0.8812087807634911,0.3782048275524085,0.6752606044001651,4266,4702,3949,4775
ENSMUSG00000064284,Cdpf1,72355,"cysteine rich, DPF motif domain containing 1",98.8452179488097,-0.47698292345653676,0.5411168176955155,-0.8814786527757364,0.3780588032458654,0.6752606044001651,96,132,79,91
ENSMUSG00000029911,Ssbp1,381760,single-stranded DNA binding protein 1,1105.3936381296535,-0.17221102544662828,0.19550808100855147,-0.880838400941063,0.3784052918949929,0.6753301578140527,1033,1285,941,1206
ENSMUSG00000038990,Cables2,252966,CDK5 and Abl enzyme substrate 2,1451.9793292897873,-0.1440824757291742,0.16355600934784853,-0.8809366057760782,0.37835213314598237,0.6753301578140527,1415,1597,1267,1579
ENSMUSG00000014786,Slc9a5,277973,"solute carrier family 9 (sodium/hydrogen exchanger), member 5",58.61048213347803,0.5967356042040233,0.6778985913785158,0.8802726717436504,0.3787116133729316,0.6755079805569573,46,46,68,77
ENSMUSG00000031935,Med17,234959,mediator complex subunit 17,247.42402855739022,-0.49761804547500577,0.5652717867239772,-0.8803164374414342,0.37868791041729305,0.6755079805569573,393,171,133,300
ENSMUSG00000042520,Ubap2l,74383,ubiquitin-associated protein 2-like,7073.668041023125,0.13320211385060218,0.1512857850987634,0.8804668182383711,0.378606473014489,0.6755079805569573,7211,6055,6759,8514
ENSMUSG00000000561,Wdr77,70465,WD repeat domain 77,340.47784945859644,-0.3909038156536051,0.4441814238898216,-0.8800543981113629,0.3788298412817683,0.6755959610345104,271,498,355,238
ENSMUSG00000048497,Mmgt2,216829,membrane magnesium transporter 2,754.6335012016904,0.19878915967599478,0.225933523325619,0.879856856786572,0.3789368591160122,0.6756639213734315,647,742,695,977
ENSMUSG00000031487,Brf2,66653,"BRF2, RNA polymerase III transcription initiation factor 50kDa subunit",275.87423499870874,0.30673235515931496,0.34867636488714404,0.8797050389652735,0.37901911892551005,0.6756877201935684,204,285,283,346
ENSMUSG00000002486,Tchp,77832,"trichoplein, keratin filament binding",293.05728885538394,-0.3810697878314846,0.4337143120016228,-0.8786193521556162,0.3796076993768727,0.6758908770751708,371,280,172,364
ENSMUSG00000021036,Sptlc2,20773,"serine palmitoyltransferase, long chain base subunit 2",2221.8931506001586,0.13310674560958555,0.15148757301489338,0.8786644538591906,0.3795832373285241,0.6758908770751708,2126,2051,2106,2694
ENSMUSG00000022437,Samm50,68653,SAMM50 sorting and assembly machinery component,3123.910260059568,0.1336371712684171,0.1520459421310795,0.8789262600195399,0.37944125928948885,0.6758908770751708,2824,3059,2800,3979
ENSMUSG00000027259,Adal,75894,adenosine deaminase-like,255.53392632069932,0.3419966298807754,0.38905140981675596,0.8790525397192533,0.3793727892170971,0.6758908770751708,241,202,315,265
ENSMUSG00000028010,Gar1,68147,GAR1 ribonucleoprotein,175.85989776685426,-0.42742713480324585,0.48645947960722447,-0.8786489989841655,0.3795916195612584,0.6758908770751708,137,265,135,175
ENSMUSG00000028410,Dnaja1,15502,DnaJ heat shock protein family (Hsp40) member A1,4560.279368016986,0.16432876439904884,0.18703377290775902,0.8786047666380136,0.3796156104082576,0.6758908770751708,4673,3777,5040,4793
ENSMUSG00000036932,Aifm1,26926,"apoptosis-inducing factor, mitochondrion-associated 1",1012.6960137737117,0.16607476651976513,0.1890173484194406,0.878621819152999,0.37960636131345593,0.6758908770751708,944,938,979,1231
ENSMUSG00000022407,Adsl,11564,adenylosuccinate lyase,2487.7858968810515,0.14003638488425207,0.15943394359352256,0.8783348246172431,0.37976204242245,0.6760288355032902,2262,2411,2234,3176
ENSMUSG00000034168,Irf2bpl,238330,interferon regulatory factor 2 binding protein-like,4940.23595006702,-0.10678339284136144,0.12166222030504512,-0.877703798053514,0.38010448282914017,0.6763800864247698,4876,5238,4256,5579
ENSMUSG00000071256,Zfp213,449521,zinc finger protein 213,599.3927898094709,-0.22394315117811883,0.25517972512246784,-0.8775899067633304,0.3801663086473132,0.6763800864247698,686,584,540,595
ENSMUSG00000075040,Zfp408,381410,zinc finger protein 408,483.2895329869486,-0.5279793299572506,0.6018248773987337,-0.8772972832883454,0.38032518746037436,0.6765399969247043,375,763,602,172
ENSMUSG00000019080,Mfsd3,69572,major facilitator superfamily domain containing 3,175.92676975902253,0.38772431518326905,0.4423078373654942,0.876593816407732,0.38070729905226736,0.6768513267828615,174,125,185,226
ENSMUSG00000019082,Slc25a22,68267,"solute carrier family 25 (mitochondrial carrier, glutamate), member 22",1247.9560563977004,-0.18471648260074713,0.210698857891222,-0.8766847834368003,0.38065787399443674,0.6768513267828615,1346,1270,970,1458
ENSMUSG00000094410,Zbed6,667118,"zinc finger, BED type containing 6",2056.080818277688,-0.6054154597231237,0.6905594245743251,-0.8767029138677156,0.3806480236700453,0.6768513267828615,2118,2797,2245,985
ENSMUSG00000003813,Rad23a,19358,"RAD23 homolog A, nucleotide excision repair protein",2278.896833852051,0.14562846684731173,0.16636284346093377,0.8753665410961132,0.3813744990137804,0.6770157161208428,2212,2050,2099,2857
ENSMUSG00000009035,Tmem184b,223693,transmembrane protein 184b,624.7187539666448,0.43253775788607163,0.493636931336185,0.8762264944708875,0.38090691593465725,0.6770157161208428,242,826,569,928
ENSMUSG00000026584,Scyl3,240880,SCY1-like 3 (S. cerevisiae),347.61127247670197,-0.5763878557082639,0.6586340447125698,-0.8751261194823319,0.3815052866203642,0.6770157161208428,663,140,316,249
ENSMUSG00000028967,Errfi1,74155,ERBB receptor feedback inhibitor 1,223.64739692299574,0.3828819312123534,0.4376293829638862,0.8748999635702006,0.3816283389087096,0.6770157161208428,216,165,290,222
ENSMUSG00000029299,Abcg3,27405,ATP binding cassette subfamily G member 3,225.10178780463121,0.32095951943451295,0.3665070065943722,0.8757254667977782,0.381179297261359,0.6770157161208428,208,186,234,281
ENSMUSG00000040414,Slc25a28,246696,"solute carrier family 25, member 28",1192.098925218616,-0.15201669014744035,0.173650089949355,-0.8754195876994707,0.3813456457540774,0.6770157161208428,1200,1277,1036,1294
ENSMUSG00000040586,Ofd1,237222,"OFD1, centriole and centriolar satellite protein",707.7383451245513,-0.2037494689095211,0.23276848025139124,-0.8753310099781144,0.38139382595003607,0.6770157161208428,659,841,594,765
ENSMUSG00000045055,Rpsa-ps2,622655,"ribosomal protein SA, pseudogene 2",54.08039929229224,-0.6534247110462793,0.7465329574167414,-0.8752791213764382,0.3814220515202847,0.6770157161208428,72,58,31,57
ENSMUSG00000045107,Saysd1,67509,SAYSVFN motif domain containing 1,675.253567834126,-0.24030131590687787,0.2743072226327401,-0.8760298529529006,0.38101380491447423,0.6770157161208428,625,824,497,793
ENSMUSG00000062825,Actg1,11465,"actin, gamma, cytoplasmic 1",3043.1294661747534,0.572372242002275,0.6541408760469457,0.8749984337642853,0.38157475791011486,0.6770157161208428,2402,2424,4991,2219
ENSMUSG00000078942,Naip6,17952,"NLR family, apoptosis inhibitory protein 6",128.48023841896128,-0.4333111381441337,0.4948167095712789,-0.875700294194925,0.3811929853818271,0.6770157161208428,149,142,86,142
ENSMUSG00000023235,Ccl25,20300,chemokine (C-C motif) ligand 25,86.95101942184412,0.49651112746012827,0.5677086514036006,0.874587917997297,0.38179816406401434,0.6771944642995045,75,67,93,117
ENSMUSG00000002741,Ykt6,56418,YKT6 v-SNARE homolog (S. cerevisiae),2345.6988879833607,0.12193424794228279,0.13944461675258593,0.8744277891962551,0.3818853292625598,0.6772265605750405,2212,2218,2344,2682
ENSMUSG00000018572,Phf23,78246,PHD finger protein 23,2084.7541224309925,0.13991470293228428,0.1600789578086198,0.8740355687445028,0.3820988837883588,0.6774146952636326,1744,2182,2033,2472
ENSMUSG00000021131,Erh,13877,ERH mRNA splicing and mitosis factor,578.6763713233253,0.27823573975130594,0.31835511398625876,0.8739791745997066,0.38212959505386557,0.6774146952636326,437,600,474,854
ENSMUSG00000047417,Rexo1,66932,"REX1, RNA exonuclease 1",669.254393938647,-0.29997131078387806,0.3432942988133286,-0.8738021919408336,0.382225986545744,0.6774630871440744,502,970,505,741
ENSMUSG00000078879,Zfp973,545490,zinc finger protein 973,84.14002643224777,-0.7370248171213141,0.8440333355345848,-0.8732176634403962,0.38254444893699324,0.6779049921972201,36,176,65,64
ENSMUSG00000006289,Osgep,66246,O-sialoglycoprotein endopeptidase,1060.6328667809205,-0.2077130512889042,0.23798790663278593,-0.8727882615035742,0.3827784989808787,0.6780746490528483,945,1309,825,1220
ENSMUSG00000049299,Trappc1,245828,trafficking protein particle complex 1,407.694919235195,0.33749274059017886,0.38665642727130767,0.8728491673393759,0.38274529627452447,0.6780746490528483,364,346,300,660
ENSMUSG00000020128,Vps54,245944,VPS54 GARP complex subunit,1642.6919305844885,0.1387650138783747,0.15914187636151414,0.8719578846937156,0.38323135346044135,0.6785091044925293,1508,1578,1551,2006
ENSMUSG00000037570,Mcrs1,51812,microspherule protein 1,360.3150969001391,0.45111345629930993,0.5173568889818598,0.8719579576626212,0.3832313136516913,0.6785091044925293,170,439,515,320
ENSMUSG00000038692,Hoxb4,15412,homeobox B4,89.451136032947,0.504085735457468,0.5779579292015621,0.8721841331147631,0.38310793405835725,0.6785091044925293,70,76,116,97
ENSMUSG00000006941,Eif1b,68969,eukaryotic translation initiation factor 1B,1878.7694763319278,0.13342775894872866,0.1530630489663328,0.8717176343330059,0.3833624376331425,0.6786186497550031,1789,1743,1827,2224
ENSMUSG00000029176,Anapc4,52206,anaphase promoting complex subunit 4,1255.8068039744207,0.18039434578150831,0.20698536382596278,0.8715318921447378,0.3834638001544714,0.6786755524394571,1205,1114,1126,1644
ENSMUSG00000007589,Tinf2,28113,Terf1 (TRF1)-interacting nuclear factor 2,1660.4695291993648,-0.1535901564476123,0.17633253298324997,-0.8710256346297822,0.3837401563965716,0.6790250393265583,1646,1807,1622,1590
ENSMUSG00000016253,Nelfcd,57314,"negative elongation factor complex member C/D, Th1l",1508.9939838090208,0.18231683781084618,0.20933906704478342,0.8709164533146772,0.38379977235571505,0.6790250393265583,1219,1581,1337,1997
ENSMUSG00000021226,Acot2,171210,acyl-CoA thioesterase 2,695.7702575538488,0.21079247456194683,0.2420972000125804,0.870693566678975,0.3839214921026874,0.6791178477479433,681,588,668,875
ENSMUSG00000041328,Pcf11,74737,PCF11 cleavage and polyadenylation factor subunit,3822.269796677603,-0.11880523758382434,0.13651151545597634,-0.870294620838327,0.38413941783604316,0.679380770541559,3912,3935,3686,3818
ENSMUSG00000035078,Mtmr9,210376,myotubularin related protein 9,950.2498634960857,0.17119839456274358,0.19683787833816888,0.8697431409447703,0.38444079050386454,0.6797911543535422,858,906,1007,1055
ENSMUSG00000046792,Zfp787,67109,zinc finger protein 787,609.2634736626659,0.21479924282390178,0.24702985595206392,0.8695274585173361,0.3845586959444297,0.6798770309655847,483,634,615,733
ENSMUSG00000005609,Ctr9,22083,"CTR9 homolog, Paf1/RNA polymerase II complex component",2081.4279618865567,-0.14741491192090597,0.16963844173056283,-0.8689947303043815,0.38485001311126643,0.6800622867106636,2280,2025,1936,2117
ENSMUSG00000027131,Emc4,68032,ER membrane protein complex subunit 4,841.4878490407824,-0.19815686112215947,0.22799617767947372,-0.8691236104876128,0.3847795238844554,0.6800622867106636,907,865,662,965
ENSMUSG00000038777,Sema6c,20360,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C",67.35198868733293,-0.6989035333691015,0.8043031679901502,-0.8689553407026497,0.38487155828225117,0.6800622867106636,56,110,70,32
ENSMUSG00000037720,Tmem33,67878,transmembrane protein 33,759.5874273287618,0.19639467123939017,0.22604746231356004,0.8688205088848233,0.38494531364753304,0.6800700541106417,642,758,703,978
ENSMUSG00000029600,Rita1,100764,RBPJ interacting and tubulin associated 1,200.33377752920643,0.36018939456393007,0.4146860289591953,0.8685833845619437,0.38507504576419715,0.6801766931576207,144,204,188,280
ENSMUSG00000022940,Pigp,56176,"phosphatidylinositol glycan anchor biosynthesis, class P",399.55601022069936,0.2883087951644079,0.3321478434517537,0.868013448975731,0.38538697018627704,0.6806050509143455,379,329,343,574
ENSMUSG00000067297,Ifit1bl2,112419,interferon induced protein with tetratricopeptide repeats 1B like 2,78.32298959236954,-0.5924358633435973,0.6827759168726495,-0.8676871118377447,0.3855656432371472,0.6807979708158164,60,128,51,79
ENSMUSG00000025138,Sirt7,209011,sirtuin 7,2296.5210576500713,-0.1378486607200414,0.15910150443645482,-0.8664195930032716,0.38626010316945386,0.68155317936788,2099,2664,2081,2418
ENSMUSG00000026875,Traf1,22029,TNF receptor-associated factor 1,3945.6933549005316,0.20268518927174306,0.2339696540865173,0.8662883657416279,0.3863320447695587,0.68155317936788,3380,3870,4986,3526
ENSMUSG00000029103,Lrpap1,16976,low density lipoprotein receptor-related protein associated protein 1,386.16804603040714,0.3201480801804265,0.3694791924671465,0.8664847350203451,0.38622439395599295,0.68155317936788,266,416,483,386
ENSMUSG00000032515,Csrnp1,215418,cysteine-serine-rich nuclear protein 1,1922.0112131894089,0.17411164426921774,0.20093523456721563,0.8665062881790151,0.3862125795008797,0.68155317936788,1619,1954,1649,2595
ENSMUSG00000041459,Tardbp,230908,TAR DNA binding protein,4882.988096242444,0.1041647926962882,0.12024487457503791,0.8662722054841926,0.3863409047350002,0.68155317936788,4440,4855,4553,5901
ENSMUSG00000079043,Fastkd5,380601,FAST kinase domains 5,438.44422240113033,-0.2514719805645162,0.29037808165653217,-0.866015710035459,0.3864815466274192,0.6816786408853832,476,463,424,392
ENSMUSG00000026219,Trip12,14897,thyroid hormone receptor interactor 12,10947.66256517759,-0.09780009901185799,0.11300997128955778,-0.8654112366887646,0.3868131157532133,0.6818954692485178,11291,11017,10402,11295
ENSMUSG00000035048,Anapc13,69010,anaphase promoting complex subunit 13,562.6760604135227,0.28915586454352715,0.33408685761088697,0.8655110428806774,0.3867583575394992,0.6818954692485178,612,379,594,678
ENSMUSG00000074102,Rbm15b,109095,RNA binding motif protein 15B,3261.8888408264684,-0.11644997860831052,0.13454253429291452,-0.8655253836291322,0.38675048994165856,0.6818954692485178,3223,3476,3123,3291
ENSMUSG00000008496,Pou2f2,18987,"POU domain, class 2, transcription factor 2",2264.9741008885117,0.1729866104072032,0.19997759282248107,0.8650299664361016,0.3870223414899961,0.6820224513852141,2318,1866,2072,2904
ENSMUSG00000025609,Mkln1,27418,"muskelin 1, intracellular mediator containing kelch motifs",1746.213803565989,0.13943482237352703,0.1612150136431687,0.8648997337316878,0.3870938237591756,0.6820224513852141,1599,1681,1621,2166
ENSMUSG00000050132,Sarm1,237868,sterile alpha and HEAT/Armadillo motif containing 1,89.40298248224126,0.4967090344077756,0.5742591383626251,0.8649562562017441,0.38706279865501847,0.6820224513852141,61,86,107,107
ENSMUSG00000001105,Ift20,55978,intraflagellar transport 20,948.2547498874769,0.19832057158999108,0.2299903944963855,0.8622993669985981,0.3885228009973337,0.6821135379687687,898,842,837,1270
ENSMUSG00000005871,Apc,11789,"APC, WNT signaling pathway regulator",127.14527724541736,-0.7485749124625182,0.8672906572988367,-0.863118847369973,0.38807212639147287,0.6821135379687687,72,248,148,37
ENSMUSG00000009079,Ewsr1,14030,Ewing sarcoma breakpoint region 1,1908.8441355882323,-0.13229728934124538,0.15327147278044284,-0.8631566392707506,0.3880513503581164,0.6821135379687687,1905,2036,1630,2135
ENSMUSG00000017639,Rab11fip4,268451,RAB11 family interacting protein 4 (class II),120.79860486321154,0.5825778645067121,0.6762136914380642,0.8615292353335493,0.38894662657769463,0.6821135379687687,135,53,171,121
ENSMUSG00000021079,Timm9,30056,translocase of inner mitochondrial membrane 9,306.6107189849335,-0.2926589987074099,0.3392732420927551,-0.8626056004363551,0.3883543501192406,0.6821135379687687,317,350,222,352
ENSMUSG00000024965,Fermt3,108101,fermitin family member 3,13266.219968896174,0.08323253571119943,0.0966259608469017,0.8613889578089331,0.3890238556166603,0.6821135379687687,12150,13292,12577,15574
ENSMUSG00000026102,Inpp1,16329,inositol polyphosphate-1-phosphatase,2602.8030274724756,0.12167005208887287,0.14105922618222208,0.8625458637614952,0.3883872061841279,0.6821135379687687,2462,2454,2456,3146
ENSMUSG00000027404,Snrpb,20638,small nuclear ribonucleoprotein B,5387.414040960478,0.14048654637367805,0.16307622736341845,0.8614777803303061,0.3889749537700136,0.6821135379687687,5338,4749,4782,6946
ENSMUSG00000027639,Samhd1,56045,"SAM domain and HD domain, 1",10510.326031602206,0.12799927437811168,0.148582259050208,0.8614707785191161,0.3889788085292003,0.6821135379687687,9732,10084,11682,10675
ENSMUSG00000028089,Chd1l,68058,chromodomain helicase DNA binding protein 1-like,1639.199303144408,-0.13636084946858223,0.15825158608308085,-0.861671297227908,0.38886842467517824,0.6821135379687687,1650,1738,1411,1815
ENSMUSG00000031691,Tnpo2,212999,"transportin 2 (importin 3, karyopherin beta 2b)",1770.0972170695377,-0.1562736332404417,0.18074497215463034,-0.8646084667115774,0.3872537238616744,0.6821135379687687,1972,1698,1605,1837
ENSMUSG00000031729,Ist1,71955,increased sodium tolerance 1 homolog (yeast),3505.648309597847,-0.1177797018192888,0.13637089743960043,-0.8636718246387886,0.38776819566972254,0.6821135379687687,3580,3615,3365,3523
